symbolic option
"episod = 33, Step = 4, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 34, Step = 16, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 34, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 34, Step = 157, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 35, Step = 10, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 35, Step = 10, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 35, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 35, Step = 10, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 35, Step = 38, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 36, Step = 21, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 36, Step = 21, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 36, Step = 5, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 36, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 36, Step = 19, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 37, Step = 12, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 38, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 38, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 38, Step = 20, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 38, Step = 5, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
